 
🎵2月15测试有效,#genre#
谢恩众壑殊,http://124.248.69.76:26781/huya/29982686
心动好剧,http://124.248.69.76:26781/huya/26355781
若雨随影,http://124.248.69.76:26781/huya/29340713
亮哥讲电影2,http://124.248.69.76:26781/huya/29982687
综艺不打马,http://124.248.69.76:26781/huya/29918268
西红柿,http://124.248.69.76:26781/huya/11601979
大聪明和魏乐乐影院,http://124.248.69.76:26781/huya/23304691
小军迷,http://124.248.69.76:26781/huya/11352909
猛虎电影,http://124.248.69.76:26781/huya/24770988
集集动漫社,http://124.248.69.76:26781/huya/29832558
综艺说不停,http://124.248.69.76:26781/huya/29882863
小小萌先生,http://124.248.69.76:26781/huya/24481139
多面体想娶冰柠檬,http://124.248.69.76:26781/huya/21059575
可乐电影o,http://124.248.69.76:26781/huya/29598686
寒山初弄色,http://124.248.69.76:26781/huya/26355765
火华君说电影,http://124.248.69.76:26781/huya/27312232
电影探长官方,http://124.248.69.76:26781/huya/30277705
大神影视,http://124.248.69.76:26781/huya/30297011
时夜说故事,http://124.248.69.76:26781/huya/29918288
状元及第粥,http://124.248.69.76:26781/huya/21059581
阿良说剧,http://124.248.69.76:26781/huya/30296909
纯洁上校,http://124.248.69.76:26781/huya/29875684
家里有只小汤圆,http://124.248.69.76:26781/huya/28078466
猫丸酱影视,http://124.248.69.76:26781/huya/26999674
爆裂电影2,http://124.248.69.76:26781/huya/29982678
电影狂人A,http://124.248.69.76:26781/huya/18715610
追剧怀旧达人,http://124.248.69.76:26781/huya/30339640
昵称违规JBo8XZZWSw,http://124.248.69.76:26781/huya/11601965
周扒片,http://124.248.69.76:26781/huya/29340506
良少聊漫威,http://124.248.69.76:26781/huya/25523725
事当赤颈,http://124.248.69.76:26781/huya/26355835
老巴电影,http://124.248.69.76:26781/huya/29340502
圣逗事,http://124.248.69.76:26781/huya/18390254
正恒YJ猫猫酱,http://124.248.69.76:26781/huya/21509833
书源说剧,http://124.248.69.76:26781/huya/30297394
一日壹片v,http://124.248.69.76:26781/huya/27322701
小v童年,http://124.248.69.76:26781/huya/29865937
爆有料综艺,http://124.248.69.76:26781/huya/27695407
大象放映室,http://124.248.69.76:26781/huya/21277391
阿神电影,http://124.248.69.76:26781/huya/29396896
苏苏追剧,http://124.248.69.76:26781/huya/29418696
青年电影馆,http://124.248.69.76:26781/huya/21388479
小鹿来了,http://124.248.69.76:26781/huya/22780175
八零影漫,http://124.248.69.76:26781/huya/27236095
宇宙无敌韩三金,http://124.248.69.76:26781/huya/15494057
妖孽CC,http://124.248.69.76:26781/huya/11352945
大漠讲电影,http://124.248.69.76:26781/huya/30301298
张小宾电影,http://124.248.69.76:26781/huya/29862176
靠谱女青年高小婷,http://124.248.69.76:26781/huya/11342392
呆呆呱剧幕,http://124.248.69.76:26781/huya/29869610
是爻爻o,http://124.248.69.76:26781/huya/29884791
清泉玄鱼,http://124.248.69.76:26781/huya/30297342
东方先生i,http://124.248.69.76:26781/huya/24396323
山石说电影,http://124.248.69.76:26781/huya/29858128
A皮皮,http://124.248.69.76:26781/huya/30375641
一条贤娱,http://124.248.69.76:26781/huya/29874258
肥猫观影,http://124.248.69.76:26781/huya/24152470
鱼丸说电影,http://124.248.69.76:26781/huya/16615910
艾薇宝贝de宝贝,http://124.248.69.76:26781/huya/21059554
玩个机枪,http://124.248.69.76:26781/huya/30356003
黑眼侃片,http://124.248.69.76:26781/huya/24609357
虾虾聊影视,http://124.248.69.76:26781/huya/29519746
狗哥探案,http://124.248.69.76:26781/huya/29484323
金小妍吖,http://124.248.69.76:26781/huya/29942067
影小渔,http://124.248.69.76:26781/huya/30296971
热播君V,http://124.248.69.76:26781/huya/26999401
影视铺FILMSHOP,http://124.248.69.76:26781/huya/30297166
假装,http://124.248.69.76:26781/huya/11352948
春天的希望小仙子,http://124.248.69.76:26781/huya/30080231
辛苦烧餅,http://124.248.69.76:26781/huya/26355848
新海电影,http://124.248.69.76:26781/huya/29396806
电影最TOP2,http://124.248.69.76:26781/huya/29982676
Big笑工坊,http://124.248.69.76:26781/huya/14776702
小东北侃大片,http://124.248.69.76:26781/huya/23110321
如来解说,http://124.248.69.76:26781/huya/29856678
浅浅,http://124.248.69.76:26781/huya/19505458
阿柴电影,http://124.248.69.76:26781/huya/29402497
鲨手不太冷的影迷,http://124.248.69.76:26781/huya/21059586
呆呆的动画,http://124.248.69.76:26781/huya/29837259
脑壳不太好,http://124.248.69.76:26781/huya/11602042
威廉说,http://124.248.69.76:26781/huya/24969192
小松说剧,http://124.248.69.76:26781/huya/11593369
周星驰吧,http://124.248.69.76:26781/huya/21136378
惊奇小剧场,http://124.248.69.76:26781/huya/30373013
木子电影V,http://124.248.69.76:26781/huya/27314057
小丑电影,http://124.248.69.76:26781/huya/29869799
柚子综艺咖,http://124.248.69.76:26781/huya/29890508
飞鹰影视,http://124.248.69.76:26781/huya/30380813
扁豆看电影2,http://124.248.69.76:26781/huya/21059623
港式宫斗剧,http://124.248.69.76:26781/huya/23865036
雨落思乡人,http://124.248.69.76:26781/huya/29982688
一起来埋堆,http://124.248.69.76:26781/huya/23734183
老歪陪你唠,http://124.248.69.76:26781/huya/30080164
好学上进的青年,http://124.248.69.76:26781/huya/29982666
缇兰传奇,http://124.248.69.76:26781/huya/30080178
惟美,http://124.248.69.76:26781/huya/11352885
骚年跟我来听歌,http://124.248.69.76:26781/huya/11352974
黄金妖狐猫,http://124.248.69.76:26781/huya/30080157
西忆故人喧昨晚,http://124.248.69.76:26781/huya/26355804
西班牙七七点评,http://124.248.69.76:26781/huya/30080161
香港刑侦实录,http://124.248.69.76:26781/huya/23865058
了不起的小萌虎,http://124.248.69.76:26781/huya/11342388
十五块五吴清鸥,http://124.248.69.76:26781/huya/30080237
威猛先生,http://124.248.69.76:26781/huya/11342420
大头猴足球,http://124.248.69.76:26781/huya/29982605
排球太燃了,http://124.248.69.76:26781/huya/30080166
super一拳超人,http://124.248.69.76:26781/huya/30080169
河声云梦泽,http://124.248.69.76:26781/huya/29982614
語之不顾細谨,http://124.248.69.76:26781/huya/26355785
活泼有趣的熊猫,http://124.248.69.76:26781/huya/29982632
我的朋友陈白露小姐,http://124.248.69.76:26781/huya/11352917
我的宝贝baby,http://124.248.69.76:26781/huya/11352880
池邊苏爾,http://124.248.69.76:26781/huya/26355821
神行大宝,http://124.248.69.76:26781/huya/24514506
舒克影视梗,http://124.248.69.76:26781/huya/24517063
南中莫甘娜,http://124.248.69.76:26781/huya/26355789
RainyRabbits,http://124.248.69.76:26781/huya/30080172
止戈电影2,http://124.248.69.76:26781/huya/29982681
暖阳雪兔,http://124.248.69.76:26781/huya/30080155
虎牙志愿者,http://124.248.69.76:26781/huya/880232
舞王驾到,http://124.248.69.76:26781/huya/11342438
沙雕剧情梗中梗,http://124.248.69.76:26781/huya/24648646
QM是我,http://124.248.69.76:26781/huya/29621946
中国探月太空萌兔,http://124.248.69.76:26781/huya/23663418
是大宝贝呀,http://124.248.69.76:26781/huya/23829543
貔柴带你看,http://124.248.69.76:26781/huya/30080179
小小毛纪录片2,http://124.248.69.76:26781/huya/29982679
雅痞不是帅,http://124.248.69.76:26781/huya/11352953
做人最要紧开心,http://124.248.69.76:26781/huya/23824164
三剑客陪你看,http://124.248.69.76:26781/huya/30080162
沉默的孤狼啊,http://124.248.69.76:26781/huya/21059598
 
📀斗鱼精选,#genre#
橙記Orange,http://124.248.69.76:26781/douyu/4549169
进击的神乐,http://124.248.69.76:26781/douyu/85894
牛叔说电影,http://124.248.69.76:26781/douyu/2758565
韓美兮,http://124.248.69.76:26781/douyu/2838296
珍珠奶茶嗯哼哎哟,http://124.248.69.76:26781/douyu/6566671
怡宝妹妹丶,http://124.248.69.76:26781/douyu/434971
美兮超可爱的,http://124.248.69.76:26781/douyu/20415
baby丶贝贝,http://124.248.69.76:26781/douyu/431460
小片片说大片,http://124.248.69.76:26781/douyu/4258555
蓝翔新三国,http://124.248.69.76:26781/douyu/5908256
是一坨蓝翔啊,http://124.248.69.76:26781/douyu/276200
进击D神乐,http://124.248.69.76:26781/douyu/122402
开心锤锤动漫,http://124.248.69.76:26781/douyu/9018297
蓝翔老三国,http://124.248.69.76:26781/douyu/7459925
火龙果说电影,http://124.248.69.76:26781/douyu/9559158
傲娇的虾虾,http://124.248.69.76:26781/douyu/338759
自说自话的总裁,http://124.248.69.76:26781/douyu/9317739
老高与小茉的死忠粉,http://124.248.69.76:26781/douyu/236461
PP看动漫,http://124.248.69.76:26781/douyu/9837291
牛叔说电影二台,http://124.248.69.76:26781/douyu/10010651
史君说剧,http://124.248.69.76:26781/douyu/9419771
游钓中国李大毛,http://124.248.69.76:26781/douyu/791411
篮球人物,http://124.248.69.76:26781/douyu/8434598
都市夜魔人老王,http://124.248.69.76:26781/douyu/610972
刘老师说电影,http://124.248.69.76:26781/douyu/8317926
虫哥说电影,http://124.248.69.76:26781/douyu/8915074
狂仔酷炫,http://124.248.69.76:26781/douyu/252802
开心麻花经典小品,http://124.248.69.76:26781/douyu/10153463
大漠叔叔Dm,http://124.248.69.76:26781/douyu/1109218
贾玲经典小品,http://124.248.69.76:26781/douyu/10419541
宋小宝小品,http://124.248.69.76:26781/douyu/9817729
1900影剧室,http://124.248.69.76:26781/douyu/7796193
狂拽酷炫,http://124.248.69.76:26781/douyu/4332
用户1275665728,http://124.248.69.76:26781/douyu/9067836
爱情公寓丶神乐,http://124.248.69.76:26781/douyu/6566658
安慕兮超好喝,http://124.248.69.76:26781/douyu/5062195
OneGuy丶,http://124.248.69.76:26781/douyu/9734098
酷炫小剧场,http://124.248.69.76:26781/douyu/36337
萌小鬼,http://124.248.69.76:26781/douyu/3928
久了旧知,http://124.248.69.76:26781/douyu/310926
竹叶的熊猫,http://124.248.69.76:26781/douyu/3870925
进击的神樂,http://124.248.69.76:26781/douyu/6557037
永远快乐的小美女,http://124.248.69.76:26781/douyu/6091425
万合出品,http://124.248.69.76:26781/douyu/9220456
赵本山经典小品,http://124.248.69.76:26781/douyu/9817716
小约翰可汗,http://124.248.69.76:26781/douyu/9738854
科幻Fans布玛,http://124.248.69.76:26781/douyu/3508304
Rainsun宇,http://124.248.69.76:26781/douyu/323876
UU娇哒哒呀,http://124.248.69.76:26781/douyu/96577
伊太刀刀,http://124.248.69.76:26781/douyu/747764
我们可爱的程程,http://124.248.69.76:26781/douyu/329667
追梦凌宝,http://124.248.69.76:26781/douyu/1377142
蒲蚂蚱,http://124.248.69.76:26781/douyu/6079455
龍組队长天昊,http://124.248.69.76:26781/douyu/1487654
UnaDirezione,http://124.248.69.76:26781/douyu/218859
智仗心,http://124.248.69.76:26781/douyu/5635000
女团社颜老师,http://124.248.69.76:26781/douyu/11327316
贾贵队长真男神,http://124.248.69.76:26781/douyu/299854
7师傅,http://124.248.69.76:26781/douyu/17732
彼岸零可星球,http://124.248.69.76:26781/douyu/40471
Poison丶冰冰,http://124.248.69.76:26781/douyu/74374
爱情公寓vip,http://124.248.69.76:26781/douyu/6863367
刘少丶7012,http://124.248.69.76:26781/douyu/131977
北京影帝的分身,http://124.248.69.76:26781/douyu/9805480
飘洋过海来,http://124.248.69.76:26781/douyu/9548850
师落,http://124.248.69.76:26781/douyu/6911044
粤语电影丶,http://124.248.69.76:26781/douyu/1226741
懒猫是只喵,http://124.248.69.76:26781/douyu/260322
丶小跟班丿瑶瑶,http://124.248.69.76:26781/douyu/2935323
Only丶邵氏,http://124.248.69.76:26781/douyu/4246519
大麦青汁Fl,http://124.248.69.76:26781/douyu/9071554
白了个痴,http://124.248.69.76:26781/douyu/319576
卖女孩滴小姑凉,http://124.248.69.76:26781/douyu/922564
刀刀de食堂,http://124.248.69.76:26781/douyu/6733133
名侦探柯南之银色子弹,http://124.248.69.76:26781/douyu/6484910
gslaini,http://124.248.69.76:26781/douyu/6997954
单纯的顺才少爷,http://124.248.69.76:26781/douyu/10084875
小毅主播q,http://124.248.69.76:26781/douyu/6906628
徐大sao,http://124.248.69.76:26781/douyu/7107176
春卷大师,http://124.248.69.76:26781/douyu/52787
苹果Zei妖,http://124.248.69.76:26781/douyu/2793084
苹果Zei甜,http://124.248.69.76:26781/douyu/1174353
傲娇的超级赛亚人,http://124.248.69.76:26781/douyu/4373285
十七岁的道姑,http://124.248.69.76:26781/douyu/3186217
很优美,http://124.248.69.76:26781/douyu/7528160
米尼影院,http://124.248.69.76:26781/douyu/7642724
702放映厅,http://124.248.69.76:26781/douyu/10348728
奇光主播,http://124.248.69.76:26781/douyu/8009547
脑袋大1937,http://124.248.69.76:26781/douyu/7655471
刘松毅,http://124.248.69.76:26781/douyu/12128227
Sy一渣男李元芳,http://124.248.69.76:26781/douyu/7812810
JhZj丶天明,http://124.248.69.76:26781/douyu/1006179
Cloud猪,http://124.248.69.76:26781/douyu/527502
鱼小丸梓,http://124.248.69.76:26781/douyu/6140589
御宅隐啊,http://124.248.69.76:26781/douyu/8997387
聚聚聚一个月,http://124.248.69.76:26781/douyu/4105989
一起看港剧,http://124.248.69.76:26781/douyu/5061550
小迪迪丶希希,http://124.248.69.76:26781/douyu/12130861
网神影厅,http://124.248.69.76:26781/douyu/508118
菜b惊怂院,http://124.248.69.76:26781/douyu/7882691
追剧凌宝,http://124.248.69.76:26781/douyu/7119207
一把钢刀镇斗虞,http://124.248.69.76:26781/douyu/7356023
鯋鱼辰辰,http://124.248.69.76:26781/douyu/7623292
柱子Yang,http://124.248.69.76:26781/douyu/1783144
球球来了呦,http://124.248.69.76:26781/douyu/12180551
PDD影院阿,http://124.248.69.76:26781/douyu/1274132
崔然竣舞台天才,http://124.248.69.76:26781/douyu/113158
mn静静nm,http://124.248.69.76:26781/douyu/5668371
koanluowei,http://124.248.69.76:26781/douyu/10906963
橙沫小幺妹,http://124.248.69.76:26781/douyu/1584198
小姐姐不记得,http://124.248.69.76:26781/douyu/3700024
玛莎提,http://124.248.69.76:26781/douyu/8543072
多发几个思雨,http://124.248.69.76:26781/douyu/7256376
草帽丶海贼团,http://124.248.69.76:26781/douyu/997925
v刺猬猪v,http://124.248.69.76:26781/douyu/2436390
坐空城等一人,http://124.248.69.76:26781/douyu/11774356
cym009,http://124.248.69.76:26781/douyu/8231658
ryandradian,http://124.248.69.76:26781/douyu/3756989
moyu3390,http://124.248.69.76:26781/douyu/11922242
影视剧颜老师,http://124.248.69.76:26781/douyu/12191214
gu6465,http://124.248.69.76:26781/douyu/11906591
我砸晕了牛顿奥,http://124.248.69.76:26781/douyu/1218414
猫咪电影,http://124.248.69.76:26781/douyu/11673725
和平方法,http://124.248.69.76:26781/douyu/9650792
三国颜老师,http://124.248.69.76:26781/douyu/12253936
南波儿的柠檬,http://124.248.69.76:26781/douyu/3379942
是你的迷弟吖,http://124.248.69.76:26781/douyu/7039598
赵本删不删,http://124.248.69.76:26781/douyu/9837104
lele1894,http://124.248.69.76:26781/douyu/292098
恨鐵,http://124.248.69.76:26781/douyu/6369954
胡椒粉的胡歌,http://124.248.69.76:26781/douyu/5448413
苟或不是狗货,http://124.248.69.76:26781/douyu/3811092
电影院颜老师,http://124.248.69.76:26781/douyu/12192607
箩卜君,http://124.248.69.76:26781/douyu/7495810
兔兔MC维辰软桃团,http://124.248.69.76:26781/douyu/8266799
鱼宝好困,http://124.248.69.76:26781/douyu/1165374
胆子不小的郑吉祥,http://124.248.69.76:26781/douyu/9171887
发条张的电影最TOP,http://124.248.69.76:26781/douyu/2164691
sweet夏有甜,http://124.248.69.76:26781/douyu/4808115
吸奇侠,http://124.248.69.76:26781/douyu/8986636
周扒片,http://124.248.69.76:26781/douyu/6434857
荒野有声书,http://124.248.69.76:26781/douyu/10650322
Miss北月,http://124.248.69.76:26781/douyu/8366759
碎片记,http://124.248.69.76:26781/douyu/9412981
渔戈兄弟赶海,http://124.248.69.76:26781/douyu/9091847
电影迷小雅,http://124.248.69.76:26781/douyu/9639225
星君说电影,http://124.248.69.76:26781/douyu/8014467
小片片说大片二台,http://124.248.69.76:26781/douyu/10011547
老烟斗鬼故事,http://124.248.69.76:26781/douyu/2337939
百晓生说剧,http://124.248.69.76:26781/douyu/9649681
堇姑娘,http://124.248.69.76:26781/douyu/297689
车模颜值大赏,http://124.248.69.76:26781/douyu/10118209
魔术师丶西索,http://124.248.69.76:26781/douyu/6610883
侃片大师兄,http://124.248.69.76:26781/douyu/9338839
芒果酱Mangoo,http://124.248.69.76:26781/douyu/138959
蔡老板家的长工丶,http://124.248.69.76:26781/douyu/8869614
许君聪经典小品,http://124.248.69.76:26781/douyu/10419558
Angela小兔,http://124.248.69.76:26781/douyu/9617766
pipi丫,http://124.248.69.76:26781/douyu/9651304
王大齐吖,http://124.248.69.76:26781/douyu/3647278
龙楼宝殿,http://124.248.69.76:26781/douyu/7422897
怪兽马提尼电影,http://124.248.69.76:26781/douyu/9075333
辽视欢乐大集锦,http://124.248.69.76:26781/douyu/9403712
小小甜的骑士,http://124.248.69.76:26781/douyu/9236042
拳叔二次元,http://124.248.69.76:26781/douyu/9484105
悬疑MOVIE,http://124.248.69.76:26781/douyu/9601429
小小天才搞笑视频,http://124.248.69.76:26781/douyu/9419678
新手村头号玩家,http://124.248.69.76:26781/douyu/562225
李允儿er的助眠小窝,http://124.248.69.76:26781/douyu/9038894
3说电影,http://124.248.69.76:26781/douyu/9643264
是个小可爱iiii,http://124.248.69.76:26781/douyu/9650782
万合鲜肉老师,http://124.248.69.76:26781/douyu/9815091
历史经典烩,http://124.248.69.76:26781/douyu/9487003
